,first_derivative,equation,number_peaks,number_valleys,number_extrema,min,max,integral,end_value,d1_sum_unweight,d1_sum_weight_prime,d1_sum_weight_asc,d1_sum_weight_des,d1_sum_weight_end,d1_avg_unweight,d1_avg_weight_prime,d1_avg_weight_asc,d1_avg_weight_des,d1_avg_weight_end,d2_sum_unweight,d2_sum_weight_prime,d2_sum_weight_asc,d2_sum_weight_des,d2_sum_weight_end,d2_avg_unweight,d2_avg_weight_prime,d2_avg_weight_asc,d2_avg_weight_des,d2_avg_weight_end,willing,sentence,word,genre,subject,movie_choice,word_tag,sentence_tags
9,"[2.8224967644120202e-14, -2.535716246213426e-11, 7.111800740745008e-09, -9.722687598938591e-07, 7.471504688766114e-05, -0.003385813917390325, 0.09014856405428141, -1.340325862452174, 9.839518235963961, -26.081121276982483]","[2.8224967644120204e-15, -2.8174624957926955e-12, 8.88975092593126e-10, -1.3889553712769415e-07, 1.2452507814610192e-05, -0.000677162783478065, 0.022537141013570353, -0.44677528748405804, 4.919759117981981, -26.081121276982483, 49.81492848734668]",4,4,8,-1.49181817402489,4.56989302896552,334.214592114676,-2.63994115856023,-52.4548696459069,-53.3221978724645,-18.3420642483845,-47.2265228089991,-66.6806657054569,-0.582831884954521,-0.592468865249605,-0.203800713870939,-0.524739142322212,-0.740896285616188,21.2533235456934,22.5398020673214,1.86086083406789,24.7057935980489,16.1461511186824,0.236148039396594,0.25044224519246,0.0206762314896432,0.274508817756099,0.179401679096471,0,An animated movie about a fantasy cat.,Fantasy,Animation,10,Dungeons and Dragons,NOUN,"['DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']"
9,"[4.226978413215234e-13, -1.791866180252333e-10, 3.2080402003517294e-08, -3.1618210267694818e-06, 0.00018750189359682432, -0.006868323453045047, 0.15341762152602634, -1.9799722088506027, 13.067587157100801, -32.34359383880548]","[4.226978413215234e-14, -1.990962422502592e-11, 4.010050250439662e-09, -4.51688718109926e-07, 3.125031559947072e-05, -0.0013736646906090094, 0.038354405381506584, -0.6599907362835342, 6.533793578550401, -32.34359383880548, 59.56038805244126]",3,3,6,1.78896510295639,19.6692885328168,930.164067881939,-2.04845910193406,-61.6088471543753,-60.2252025516317,-23.0513933946989,-53.9596655482702,-79.0589794064431,-0.684542746159726,-0.669168917240352,-0.256126593274433,-0.599551839425224,-0.878433104516034,25.5074841858868,26.2418809174249,1.28802332754307,30.5963319048155,19.5258998482021,0.283416490954298,0.291576454638055,0.0143113703060341,0.339959243386838,0.216954442757801,0,Its a movie about Whitney Houston's comeup,Celebrity,Biography,10,Dungeons and Dragons,NOUN,"['PRON', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PART', 'NOUN']"
9,"[6.228959181898864e-13, -2.67954846942865e-10, 4.85658337189293e-08, -4.8186242493122215e-06, 0.0002847419528373807, -0.010225886982423348, 0.21889402962675036, -2.6383965059396086, 16.03651610649542, -37.63712206397921]","[6.228959181898864e-14, -2.977276077142944e-11, 6.070729214866163e-09, -6.883748927588888e-07, 4.745699213956345e-05, -0.0020451773964846693, 0.05472350740668759, -0.8794655019798695, 8.01825805324771, -37.63712206397921, 76.8564858637763]",3,3,6,4.37147778057448,23.5587657171896,1470.56129668594,6.91437251328063,-69.9421133504957,-50.2584815408163,-23.6332353734206,-63.794406314699,-94.2539853289027,-0.777134592783285,-0.558427572675737,-0.262591504149118,-0.708826736829988,-1.04726650365447,37.5039577358855,38.2704471309316,9.11580952983319,37.7641376400237,37.471005808535,0.416710641509839,0.425227190343685,0.101286772553702,0.419601529333596,0.416344508983722,3,Jodi Kantor publish a report that exposes sexual abuse allegations against powerful Hollywood producer Harvey Weinstein,Drama,Drama,10,Dungeons and Dragons,NOUN,"['PROPN', 'PROPN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN', 'PROPN', 'PROPN']"
9,"[1.0127164695118391e-12, -4.0967185197361377e-10, 6.974555427040994e-08, -6.4993847451470915e-06, 0.0003611621097465054, -0.01223072281914239, 0.24783605752407845, -2.835370641280085, 16.252008401595116, -34.94179785481221]","[1.0127164695118392e-13, -4.551909466373486e-11, 8.718194283801242e-09, -9.284835350210131e-07, 6.0193684957750896e-05, -0.002446144563828478, 0.06195901438101961, -0.9451235470933617, 8.126004200797558, -34.94179785481221, 68.66831589695593]",4,5,9,2.36301073128979,20.1195957825999,1127.809024745,15.6216920838307,-53.0466238131253,-41.8845164613529,-7.01866395463028,-59.2896158117763,-40.6770567289714,-0.589406931256948,-0.465383516237254,-0.0779851550514476,-0.658773509019737,-0.451967296988571,49.9119516894577,49.90598456411,23.6344064638919,38.7555331479303,65.7210497930973,0.554577240993975,0.554510939601223,0.262604516265465,0.430617034977003,0.73023388658997,0,A movie about a superhero called Shazaam,Superhero,Fantasy,10,Dungeons and Dragons,NOUN,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PROPN']"
9,"[-3.8249111187145684e-13, 1.592315245128035e-10, -2.7647335472105817e-08, 2.5816543347053344e-06, -0.00013913340881394385, 0.004298726242366178, -0.07022902586945945, 0.47071845794902245, 0.29981392076203206, -10.151744841785034]","[-3.8249111187145685e-14, 1.7692391612533722e-11, -3.455916934013227e-09, 3.6880776210076205e-07, -2.318890146899064e-05, 0.0008597452484732356, -0.017557256467364862, 0.15690615264967414, 0.14990696038101603, -10.151744841785034, 44.86936188440738]",3,3,6,-0.817669464918438,98.3618535377104,4883.95379236506,77.8721124550384,33.0027505706311,24.8618142916819,24.9561495427731,16.2972886705157,19.0648303242007,0.366697228562567,0.276242381018688,0.277290550475257,0.181080985227952,0.211831448046674,1.48970425808055,4.04026315696003,-6.89485555951428,8.75698588211497,-6.84190267464943,0.0165522695342284,0.0448918128551115,-0.0766095062168253,0.0972998431346108,-0.0760211408294381,0,Horror movie about a family in a cabin that gets stalked,Stalking,Horror,10,Dungeons and Dragons,VERB,"['PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX', 'VERB']"
9,"[-8.676691956724775e-13, 3.074689541040607e-10, -4.388093880786492e-08, 3.1728367154487308e-06, -0.00011641426355270921, 0.0015478802570051897, 0.025098481207391613, -1.0049301454451616, 9.954073809057563, -28.65011143988212]","[-8.676691956724775e-14, 3.416321712267341e-11, -5.485117350983115e-09, 4.532623879212472e-07, -1.940237725878487e-05, 0.00030957605140103793, 0.006274620301847903, -0.3349767151483872, 4.977036904528782, -28.65011143988212, 56.809995245467796]",4,4,8,2.56632208422513,94.5972540491135,5296.13381141484,-8.29160412356021,-65.101599369028,-44.0956492439619,-71.1487387002924,-10.2282605109926,-167.961968283267,-0.723351104100311,-0.489951658266244,-0.79054154111436,-0.113647339011029,-1.8662440920363,-41.4148494813437,-33.4150311976386,-63.0491582890493,11.2805964373697,-111.655001852957,-0.460164994237152,-0.371278124418207,-0.700546203211659,0.125339960415219,-1.24061113169952,3,Its about the guys from Avatar going back at it,Scifi,SciFi,10,Dungeons and Dragons,NOUN,"['PRON', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'VERB', 'ADV', 'ADP', 'PRON']"
10,"[-3.770576759824286e-13, 1.506778306603924e-10, -2.526760298479868e-08, 2.3124120456993892e-06, -0.00012589992110529995, 0.004173361093818419, -0.08266489860185841, 0.9090759066674857, -4.5450322527081735, 4.976614574264731]","[-3.770576759824286e-14, 1.6741981184488045e-11, -3.158450373099835e-09, 3.303445779570556e-07, -2.098332018421666e-05, 0.0008346722187636838, -0.020666224650464603, 0.30302530222249524, -2.2725161263540867, 4.976614574264731, 46.980502736940004]",4,3,7,2.42250094645514,40.1992681645533,1968.95433333683,-5.46526877789628,-52.4457715148363,-46.2061856785053,-34.8027941115607,-30.7544202819846,-61.5145180072643,-0.582730794609292,-0.513402063094503,-0.386697712350675,-0.34171578091094,-0.683494644525159,-12.7352142177456,-12.8329536753629,-8.76338560337401,-7.15563216880804,-20.8672852426818,-0.141502380197174,-0.142588374170699,-0.0973709511486001,-0.0795070240978671,-0.231858724918687,0,It's yet another Tom Cruise movie with the same boring plot.,Repetitive,Action,11,Knock at the Cabin,ADJ,"['PRON', 'AUX', 'ADV', 'DET', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'DET', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']"
10,"[1.2567333124916405e-13, -4.7683977919958934e-11, 7.4294755979093326e-09, -6.074432661040271e-07, 2.733140443776204e-05, -0.000621262070796223, 0.0037184387018291565, 0.10913424142942357, -2.0228764218929163, 10.058913328484806]","[1.2567333124916406e-14, -5.298219768884326e-12, 9.286844497386666e-10, -8.677760944343245e-08, 4.5552340729603405e-06, -0.0001242524141592446, 0.0009296096754572891, 0.03637808047647453, -1.0114382109464581, 10.058913328484806, 42.33640326697608]",2,2,4,79.9047103123088,94.5295082517123,7566.55608986386,99.1703715620886,56.8339682951125,60.2011557027755,25.2366063735456,45.8058539953451,66.5844137533917,0.631488536612361,0.668901730030838,0.280406737483839,0.508953933281612,0.73982681948213,-5.33210243311123,-6.07224524439041,1.9998138047084,-8.66494184609743,-0.889562244880295,-0.0592455825901248,-0.0674693916043379,0.0222201533856488,-0.0962771316233048,-0.0098840249431143,70,This is a movie based on the game Dungeons and Dragons,Nostalgic,Adventure,11,Knock at the Cabin,ADJ,"['PRON', 'AUX', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'PROPN', 'CCONJ', 'PROPN']"
10,"[-6.359881999951249e-13, 2.6514599826077927e-10, -4.668469883417447e-08, 4.521972385044433e-06, -0.0002631021267654809, 0.009423706475311093, -0.2043419686379834, 2.5152816061887324, -15.082040340374787, 29.754958082643892]","[-6.35988199995125e-14, 2.946066647341992e-11, -5.835587354271809e-09, 6.459960550063476e-07, -4.3850354460913483e-05, 0.0018847412950622187, -0.05108549215949585, 0.8384272020629108, -7.541020170187394, 29.754958082643892, 45.36931532248117]",4,3,7,68.7677909003811,88.9180771132327,6967.37718994182,81.0475992155797,35.6782838930985,47.5696473969708,9.69952289274295,34.8983319736302,41.7066273341259,0.396425376589984,0.52855163774412,0.107772476586033,0.387759244151447,0.463406970379176,-32.6892519660453,-33.7245451331999,-10.765390431881,-30.0961745256756,-36.9259335412297,-0.363213910733836,-0.374717168146665,-0.119615449243122,-0.334401939174173,-0.410288150458108,85,It's about Puss in Boots living his last life as a house cat.,Cute,Animation,11,Knock at the Cabin,VERB,"['PRON', 'AUX', 'ADP', 'PROPN', 'ADP', 'NOUN', 'VERB', 'PRON', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'PUNCT']"
10,"[2.5109129534006107e-14, 1.4482936673642705e-12, -2.510097940522307e-09, 4.744889749569311e-07, -4.153040304520732e-05, 0.001984713342084946, -0.053171893225518976, 0.7580876031350708, -4.8178236573921485, 7.990829870666652]","[2.510912953400611e-15, 1.6092151859603006e-13, -3.1376224256528835e-10, 6.778413927956159e-08, -6.921733840867887e-06, 0.00039694266841698914, -0.013292973306379744, 0.2526958677116903, -2.4089118286960742, 7.990829870666652, 45.68288568305898]",3,3,6,35.9375454867079,81.3818331161315,5450.30601152997,74.8009636430223,29.1180779599633,42.9597689229282,17.9979136074649,18.3996838424892,43.8126001289436,0.323534199555148,0.477330765810314,0.199976817860722,0.204440931583213,0.486806668099373,-3.32971242128195,-3.64307136146063,2.22601181819561,-6.38815234479805,2.35147037110812,-0.0369968046809106,-0.0404785706828959,0.0247334646466178,-0.0709794704977561,0.026127448567868,30,It's the life story of Whitney Houston and how she got famous.,Emotional,Biography,11,Knock at the Cabin,ADJ,"['PRON', 'AUX', 'DET', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'SCONJ', 'PRON', 'VERB', 'ADJ', 'PUNCT']"
10,"[4.268536419090351e-14, -1.3426946413770294e-11, 1.4843278437716054e-09, -4.554394303379172e-08, -3.9020685371555694e-06, 0.0003999591412787176, -0.014376731046303977, 0.2326375353632441, -1.4645901038019724, 1.6344578600952369]","[4.2685364190903515e-15, -1.491882934863366e-12, 1.8554098047145067e-10, -6.50627757625596e-09, -6.503447561925949e-07, 7.999182825574352e-05, -0.003594182761575994, 0.07754584512108137, -0.7322950519009862, 1.6344578600952369, 49.32516901556059]",2,2,4,33.2254502042715,45.893685905013,3741.9511712743,53.7940260349902,4.46885701942961,5.27176591734966,11.8966936040339,-6.31062232974693,19.0890086808245,0.0496539668825512,0.0585751768594407,0.132185484489266,-0.070118025886077,0.212100096453606,1.51379716513887,0.216330397031221,2.59257716621277,-0.700330709789183,4.1423193138907,0.016819968501543,0.0024036710781246,0.0288064129579196,-0.0077814523309909,0.0460257701543411,60,It's about the Harvey Weinstein scandal and bringing him down,Empowering,Drama,11,Knock at the Cabin,VERB,"['PRON', 'AUX', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP']"
10,"[-1.2962554662000002e-13, 5.575685832395129e-11, -1.0151029139103457e-08, 1.0182473133289737e-06, -6.13686188910642e-05, 0.0022718719456891194, -0.05056542665031337, 0.6281045678372525, -3.6378837754369533, 6.445370702195488]","[-1.2962554662000002e-14, 6.195206480439032e-12, -1.268878642387932e-09, 1.4546390190413908e-07, -1.02281031485107e-05, 0.0004543743891378239, -0.012641356662578342, 0.20936818927908418, -1.8189418877184766, 6.445370702195488, 46.52344558017647]",3,2,5,48.5267128544038,85.6903431164067,6171.81403818357,85.5762173245358,39.0527717443593,49.2671054361898,21.9239139961667,26.8920506842825,48.3419010053803,0.433919686048437,0.547412282624332,0.243599044401853,0.298800563158694,0.537132233393114,-6.80461063683526,-7.28992917248515,-2.41109351418996,-6.09466978185412,-7.63491213325756,-0.0756067848537252,-0.0809992130276127,-0.0267899279354441,-0.0677185531317124,-0.0848323570361951,75,This is a sequel to the first Shazam movie.,Funny,Fantasy,11,Knock at the Cabin,ADJ,"['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']"
10,"[-3.734364225348483e-14, 1.157082895073003e-11, -1.3220610058302986e-09, 5.674670136913607e-08, 1.0847895840458006e-06, -0.00021260148437093597, 0.009050046207158291, -0.1820227924199196, 1.7538702693462556, -5.880811064001267]","[-3.734364225348483e-15, 1.2856476611922256e-12, -1.6525762572878732e-10, 8.106671624162295e-09, 1.8079826400763344e-07, -4.252029687418719e-05, 0.002262511551789573, -0.06067426413997319, 0.8769351346731278, -5.880811064001267, 53.94802560174776]",2,2,4,39.6691736923749,84.3614786358753,5793.19606597809,81.9194090093025,27.9713834075548,34.6268282639324,19.2904611124166,15.6737681470269,25.5368088649724,0.310793148972831,0.384742536265916,0.214338456804629,0.17415297941141,0.283742320721916,2.42608347049938,2.69089582960527,-2.34995167714943,5.38255601527366,-0.983299419015381,0.0269564830055486,0.0298988425511697,-0.0261105741905492,0.0598061779474851,-0.0109255491001709,90,It's about a family that stays in a cabin in the woods and encounters killers.,Scary,Horror,11,Knock at the Cabin,ADJ,"['PRON', 'AUX', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT']"
10,"[-7.101794263888438e-14, 3.2187467117953725e-11, -6.0075413079698125e-09, 5.926759823909453e-07, -3.26880235160756e-05, 0.0009520234582522615, -0.010287015553579384, -0.10711660961489887, 2.920074381921097, -12.958122342885442]","[-7.101794263888438e-15, 3.5763852353281916e-12, -7.509426634962266e-10, 8.466799748442075e-08, -5.448003919345933e-06, 0.0001904046916504523, -0.002571753888394846, -0.03570553653829962, 1.4600371909605485, -12.958122342885442, 54.25767480026118]",3,4,7,0.471825820143202,34.5961527371941,904.708820029564,3.03446993151422,-51.223204868747,-72.995057216522,-17.9889817237283,-46.0400243622054,-48.6605774803996,-0.569146720763855,-0.811056191294688,-0.199877574708092,-0.511555826246727,-0.540673083115552,14.8407966168606,12.6489403111504,5.50332144762064,13.0476743234552,16.7222369082001,0.16489774018734,0.140543781235005,0.0611480160846738,0.144974159149502,0.185802632313335,0,This is the sequel to the first Avatar movie.,Boring,SciFi,11,Knock at the Cabin,NOUN,"['PRON', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'PUNCT']"
11,"[2.860258062978022e-13, -1.1312912835789398e-10, 1.8711238094209173e-08, -1.6783883212756177e-06, 8.856042424005374e-05, -0.0027899323472073503, 0.05096850205660207, -0.5018376670126079, 2.3248297203889408, -3.2243183258787225]","[2.860258062978022e-14, -1.2569903150877108e-11, 2.3389047617761466e-09, -2.397697601822311e-07, 1.4760070706675623e-05, -0.0005579864694414701, 0.012742125514150517, -0.16727922233753598, 1.1624148601944704, -3.2243183258787225, 51.775085198934306]",3,4,7,48.7956371473212,68.2922294153936,5627.93928896118,70.9476959020469,19.1726107031126,29.5956916203456,10.587184116349,13.3785792625418,26.6612235464341,0.213029007812362,0.32884101800384,0.117635379070544,0.148650880694909,0.296235817182601,10.180284263633,9.52488156467706,7.58792031813102,5.13743501141029,17.6613008457476,0.113114269595923,0.105832017385301,0.0843102257570113,0.0570826112378921,0.196236676063862,5,An epic spy action movie with stunning visuals and locales.,Exciting,Action,12,Knock at the Cabin,ADJ,"['DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']"
11,"[8.977631158088507e-14, -2.1735495257699426e-11, 1.2541900841566226e-09, 1.028136056069606e-07, -1.717254646611394e-05, 0.0009344471442781546, -0.025049438221698857, 0.33136619900448616, -1.754331112132871, 2.011130112025924]","[8.977631158088507e-15, -2.4150550286332696e-12, 1.5677376051957783e-10, 1.4687657943851515e-08, -2.862091077685657e-06, 0.00018688942885563092, -0.006262359555424714, 0.11045539966816206, -0.8771655560664355, 2.011130112025924, 47.239252042751104]",3,3,6,32.3711245948018,71.2293781555895,4760.65081543824,57.2217636326357,9.98251158988458,22.6006456996552,4.85054736098328,7.62759212637244,32.9528230978082,0.110916795443162,0.251118285551724,0.0538949706775921,0.0847510236263605,0.366142478864536,15.9342779951663,15.3098265891335,16.980944743987,2.93690274997091,32.4578614500654,0.177047533279626,0.170109184323705,0.188677163822077,0.0326322527774545,0.360642905000726,4,Epic and magical journey with heroes and monsters.,Unique,Adventure,12,Knock at the Cabin,PROPN,"['ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']"
11,"[1.1332919429705121e-14, -2.3968348934883017e-12, -1.0995841153172423e-12, 4.283520250388273e-08, -5.108711013664309e-06, 0.00028230300341624116, -0.008434050509876412, 0.13711286197373507, -1.1534085540198715, 4.570981290855315]","[1.1332919429705121e-15, -2.6631498816536684e-13, -1.3744801441465528e-13, 6.1193146434118185e-09, -8.514518356107182e-07, 5.646060068324824e-05, -0.002108512627469103, 0.04570428732457836, -0.5767042770099358, 4.570981290855315, 46.69465528651064]",0,0,0,46.6949165264503,96.2935849847706,6745.09337551989,96.2938209962601,49.5991657097495,52.2139383407888,28.4312922874465,33.5676648497403,64.3632494250946,0.551101841219438,0.580154870453209,0.315903247638294,0.372974053886004,0.715147215834385,-1.33604057144487,-1.76870909352073,1.79590478013199,-3.46595549443808,1.22399252666716,-0.0148448952382763,-0.0196523232613415,0.0199544975570221,-0.0385106166048675,0.0135999169629684,7,A comedic retelling of the classic puss in boots story.,Fun,Animation,12,Knock at the Cabin,NOUN,"['DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']"
11,"[2.388238584297595e-14, -1.0925438275308127e-11, 2.13211167892238e-09, -2.29275509830787e-07, 1.4677847291894332e-05, -0.0005668121009934575, 0.012904153668293467, -0.1654231299376095, 1.108991350444986, -2.3939775151342446]","[2.388238584297595e-15, -1.2139375861453473e-12, 2.665139598652975e-10, -3.2753644261541e-08, 2.4463078819823887e-06, -0.0001133624201986915, 0.003226038417073367, -0.0551410433125365, 0.554495675222493, -2.3939775151342446, 51.89962751436695]",1,2,3,48.371869198875,91.9616524448934,6334.76183763182,91.9617360709107,40.0621085565438,50.9876955531133,26.0198387655945,24.0577969300852,52.7504326094598,0.445134539517153,0.566529950590148,0.289109319617717,0.267308854778725,0.586115917882887,3.61912699255494,3.51703097808767,1.38474977737195,3.13915896332173,3.87953262934978,0.0402125221394993,0.0390781219787519,0.0153861086374661,0.0348795440369081,0.0431059181038865,5,A seemingly good quality biopic of a famous and extremally talented singer.,Epic,Biography,12,Knock at the Cabin,ADJ,"['DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'PUNCT']"
11,"[-3.0789556975537624e-13, 1.2633724779848553e-10, -2.169789420814097e-08, 2.0189919915664197e-06, -0.00010997415199418326, 0.0035303437087803543, -0.06369400855763942, 0.5718418217914171, -1.875471500566902, -0.8529283906560867]","[-3.0789556975537624e-14, 1.4037471977609504e-11, -2.712236776017621e-09, 2.884274273666314e-07, -1.8329025332363875e-05, 0.0007060687417560709, -0.015923502139409854, 0.19061394059713901, -0.937735750283451, -0.8529283906560867, 51.9728520150516]",3,3,6,11.7946878381699,22.6504043687398,1949.25195073536,9.14684253945882,-42.8260094755928,-62.7141607826826,-19.4361537870292,-34.0963580574618,-49.7248239669141,-0.475844549728809,-0.696824008696473,-0.215957264300325,-0.378848422860686,-0.552498044076823,-3.3823391960405,-2.94899771049602,-3.69629376081384,-0.531630234236793,-7.60589561077661,-0.0375815466226723,-0.0327666412277336,-0.0410699306757093,-0.005907002602631,-0.0845099512308513,0,A heavy and difficult topic to address in a movie.,Serious,Drama,12,Knock at the Cabin,ADJ,"['DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']"
11,"[-1.024823385734466e-13, 2.4856610662580643e-11, -9.984636467709344e-10, -2.434481982631148e-07, 3.356135652751392e-05, -0.0018114597835512094, 0.048448148189948775, -0.6340673844609794, 3.694102203077379, -9.610984715574327]","[-1.024823385734466e-14, 2.761845629175627e-12, -1.248079558463668e-10, -3.4778314037587825e-08, 5.59355942125232e-06, -0.0003622919567102419, 0.012112037047487194, -0.21135579482032646, 1.8470511015386895, -9.610984715574327, 57.735880350968415]",3,3,6,5.29020743084746,23.3301638932769,2785.24671596013,63.7348029551295,5.99892260416107,16.1798578184713,31.6949729830447,-24.1963197278434,16.9949108792455,0.0666546956017896,0.179776197983015,0.352166366478274,-0.268847996976037,0.188832343102728,3.04123645167374,6.31895562189807,-4.82363824354304,8.62518380813522,-7.37633655519028,0.0337915161297082,0.0702106180210897,-0.0535959804838116,0.0958353756459469,-0.0819592950576698,0,Generic and typical annoying action hero movie that is nothing special.,Unmemorable,Fantasy,12,Knock at the Cabin,ADJ,"['ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PRON', 'AUX', 'PRON', 'ADJ', 'PUNCT']"
11,"[-5.464969907107585e-13, 2.1941854220756585e-10, -3.6801726511814424e-08, 3.336877297119552e-06, -0.00017671168592322216, 0.005507503742370983, -0.09684062764923616, 0.8722197929609511, -3.3739875320981225, 3.6893971265123127]","[-5.4649699071075847e-14, 2.4379838023062872e-11, -4.600215813976803e-09, 4.766967567313645e-07, -2.945194765387036e-05, 0.0011015007484741965, -0.02421015691230904, 0.2907399309869837, -1.6869937660490613, 3.6893971265123127, 49.14894636639497]",4,3,7,31.5650594766119,92.0537082272871,6047.24648244581,85.832694377116,36.683748010721,20.2180952805257,23.1142231713304,22.7404618420709,32.4320785616552,0.407597200119123,0.224645503116952,0.256824701903671,0.252671798245233,0.360356428462835,-14.0271632354854,-11.6415702564893,-11.5279085256071,-6.00604551874957,-25.1269509098449,-0.155857369283171,-0.129350780627659,-0.128087872506746,-0.0667338390972174,-0.279188343442721,10,A unique and modern horror movie with interesting characters.,Thrilling,Horror,12,Knock at the Cabin,NOUN,"['DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']"
11,"[-4.15698803190366e-14, 1.5523904484090677e-11, -2.3134228509967437e-09, 1.7094359077999658e-07, -5.996391583971128e-06, 4.090560716356955e-05, 0.0034778939861274893, -0.09979045746814176, 0.9038123248846202, -1.4246307332498187]","[-4.15698803190366e-15, 1.7248782760100752e-12, -2.8917785637459296e-10, 2.442051296857094e-08, -9.993985973285213e-07, 8.181121432713911e-06, 0.0008694734965318723, -0.03326348582271392, 0.4519061624423101, -1.4246307332498187, 51.28983635007501]",2,2,4,49.9960699925799,86.3969521560204,6305.39853021678,85.5914776606213,34.3016413105463,38.9067380620844,20.0175892609193,22.8594623772637,46.74862933286,0.381129347894959,0.432297089578715,0.222417658454658,0.253994026414041,0.519429214809555,0.579521924416639,0.853393939125009,-0.725091360835728,1.44949376635653,-0.981770940042772,0.0064391324935182,0.0094821548791667,-0.0080565706759525,0.0161054862928503,-0.0109085660004752,10,A seemingly high quality sequel to the popular Avatar franchise with beautiful animations.,Stunning,SciFi,12,Knock at the Cabin,ADJ,"['DET', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']"
12,"[-1.0025785124918217e-13, 4.210807844070412e-11, -7.592880797506584e-09, 7.725797649544108e-07, -4.889400935108819e-05, 0.001981553084251722, -0.05007710115230183, 0.7124352806455406, -4.457618952846784, 6.290724233309676]","[-1.0025785124918217e-14, 4.678675382300458e-12, -9.49110099688323e-10, 1.1036853785063011e-07, -8.149001558514698e-06, 0.0003963106168503444, -0.012519275288075457, 0.23747842688184687, -2.228809476423392, 6.290724233309676, 46.60393250683644]",2,2,4,52.1069031820504,71.4683904923778,5133.79031318631,74.9359437414361,28.3320112345997,57.8319953731355,20.1285688081557,15.2864452350939,44.9850611611221,0.314800124828885,0.642577726368172,0.223650764535063,0.169849391501044,0.499834012901357,-6.25182533305036,-7.37070240343557,-2.16993122253076,-5.64485044378219,-7.23540111209974,-0.0694647259227818,-0.0818966933715064,-0.0241103469170084,-0.0627205604864688,-0.0803933456899971,75,Mission Impossible movie where he is fighting between good and evil and trying to save people,Energetic,Action,13,She Said,ADJ,"['PROPN', 'PROPN', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'VERB', 'PART', 'VERB', 'NOUN']"
