"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_satisfy_1","lr_preference_1","lr_word_gen_1","lr_pay","lf_satisfy_1","lf_preference_1","lf_word_gen_1","lf_pay","ll_satisfy_1","ll_preference_1","ll_word_gen_1","ll_pay","lm_satisfy_1","lm_preference_1","lm_word_gen_1","lm_pay","lh_satisfy_1","lh_preference_1","lh_word_gen_1","lh_pay","ercv_satisfy_1","ercv_preference_1","ercv_word_gen_1","ercv_pay","efcv_satisfy_1","efcv_preference_1","efcv_word_gen_1","efcv_pay","ercc_satisfy_1","ercc_preference_1","ercc_word_gen_1","ercc_pay","efcc_satisfy_1","efcc_preference_1","efcc_word_gen_1","efcc_pay","sfr_full_satisfy_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_full_pay","sfr_par_satisfy_1","sfr_par_preference_1","sfr_par_word_gen_1","sfr_par_pay","srf_full_satisfy_1","srf_full_preference_1","srf_full_word_gen_1","srf_full_pay","srf_par_satisfy_1","srf_par_preference_1","srf_par_word_gen_1","srf_par_pay","srfr_full_satisfy_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_full_pay","srfr_par_satisfy_1","srfr_par_preference_1","srfr_par_word_gen_1","srfr_par_pay","sfrf_full_satisfy_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_full_pay","sfrf_par_satisfy_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrf_par_pay","sfrfr_satisfy_1","sfrfr_preference_1","sfrfr_word_gen_1","sfrfr_pay","srfrf_satisfy_1","srfrf_preference_1","srfrf_word_gen_1","srfrf_pay","log_rise_satisfy_1","log_rise_preference_1","log_rise_word_gen_1","log_rise_pay","log_fall_satisfy_1","log_fall_preference_1","log_fall_word_gen_1","log_fall_pay","pc_full_satisfy_1","pc_full_preference_1","pc_full_word_gen_1","pc_full_pay","pc_par_satisfy_1","pc_par_preference_1","pc_par_word_gen_1","pc_par_pay","nc_full_satisfy_1","nc_full_preference_1","nc_full_word_gen_1","nc_full_pay","nc_par_satisfy_1","nc_par_preference_1","nc_par_word_gen_1","nc_par_pay","lrsf_satisfy_1","lrsf_preference_1","lrsf_word_gen_1","lrsf_pay","lrsfer_satisfy_1","lrsfer_preference_1","lrsfer_word_gen_1","lrsfer_pay","comp_check_7","comp_check_8","comp_check_9","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_34_DO"
"175","8/26/21 5:56","8/26/21 6:09","IP Address",100,782,TRUE,"8/26/21 6:09","R_3mlaAEaTzj3ytzf",NA,NA,NA,NA,37.75100708,-97.8219986,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",60,60,"improving","19000",10,10,"disappointing","10000",0,0,"horrible","0",50,50,"average","20000",100,100,"great","30000",19,19,"subpar","10000",10,5,"bad","7000",70,70,"good","23000",10,10,"failure","12000",40,30,"rollercoaster","15000",60,60,"improving","21000",15,10,"disappointing","14000",20,15,"disappointing","6000",40,40,"erratic","17500",61,61,"typical","20000",30,25,"erratic","13000",15,10,"erratic","13000",40,35,"erratic","15000",15,10,"erratic","7000",71,70,"good","25000",15,9,"bad","5000",65,65,"redeemed","20000",39,39,"bad","14000",10,10,"bad","12000",55,55,"okay","20000",5,5,"bad","1000",39,35,"subpar","15000","Happiness","Customer Touchpoint","Happiness","Male",NA,"White","","46","College Graduate (4 year)","","No.","lifelines_e3","Linear_Fall|Negative_Change_Full|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Partial|Sinusoidal_Rise_Fall_Full|Linear_Low|Logistic_Rise|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Middle|Sinusoidal_Fall_Rise_Partial|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Rise_Concave|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Convex|Logistic_Fall|Linear_High"
"176","8/26/21 5:47","8/26/21 6:10","IP Address",100,1331,TRUE,"8/26/21 6:10","R_2TT5zfO1PIpqiXJ",NA,NA,NA,NA,40.76870728,-89.60240173,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",84,77,"better","23000",15,4,"unpleasant","18000",1,1,"worst","10000",39,31,"even","21000",100,100,"wonderful","25000",78,71,"great","22000",6,3,"horrible","15000",49,89,"optimistic","25000",24,4,"down","19000",73,86,"great","23000",82,91,"great","22000",35,4,"poor","18000",22,5,"Terrible","15000",69,59,"decent","22000",54,48,"decent","21000",46,32,"uneven","19000",42,17,"unstable","15000",55,49,"well","23000",36,11,"unfavorable","18000",57,34,"okay","20000",14,4,"bad","19000",55,48,"good","22000",64,59,"okay","20000",25,4,"bad","20000",54,49,"decent","20000",24,5,"bad","18000",56,66,"good","22000","Happiness","Customer Touchpoint","Satisfaction","Female",NA,"White","","41","Vocational/Technical School (2 year)","","","lifelines_e3","Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Full|Linear_Middle|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Low|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Linear_High|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Exponential_Fall_Concave|Linear_Rise|Positive_Change_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Linear_Fall|Logistic_Rise|Exponential_Rise_Convex|Negative_Change_Partial"
"177","8/26/21 5:52","8/26/21 6:10","IP Address",100,1029,TRUE,"8/26/21 6:10","R_2SqXz3g2fzcNM54",NA,NA,NA,NA,35.13119507,-84.0388031,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",100,100,"unrealistic","20000",0,0,"horrible","0",0,0,"hellish","0",13,13,"average","6000",100,100,"euphoric","22000",100,100,"exponential","23000",0,0,"plummeting","0",100,100,"ideal","22000",1,1,"down","0",52,47,"v","14000",83,93,"satisfactory","20000",10,0,"failed","0",31,10,"bland","10000",67,61,"mountains","15000",81,74,"wavy","17000",1,1,"abysmal ","0",1,1,"disappointing","0",69,64,"volatile","17000",0,0,"rollercoaster","6000",73,72,"unsuspecting","20000",30,0,"disappointing","8000",82,82,"surprising","20000",20,12,"mediocre","3000",71,61,"linear","18000",52,47,"mediocre","14000",1,1,"failure","0",74,73,"strange","20000","Happiness","Customer Touchpoint","Happiness","Male",NA,"Asian","","23","Some College","","","lifelines_e3","Negative_Change_Full|Linear_High|Linear_Low|Logistic_Fall|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Convex|Positive_Change_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Concave|Linear_Middle|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Positive_Change_Partial"
"178","8/26/21 5:48","8/26/21 6:10","IP Address",100,1306,TRUE,"8/26/21 6:10","R_3ilgTnatDaFAIdz",NA,NA,NA,NA,41.60049438,-83.62509918,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",76,81,"happy","20000",14,6,"biased","15000",1,1,"uninterested","14000",49,10,"okay","16000",100,100,"excited","20000",60,53,"convinced","19000",20,8,"disinterested","15000",82,83,"pleased","18000",13,7,"biased","15000",61,19,"unsure","18000",59,38,"encouraged","17000",39,9,"indifferent","16000",32,8,"disappointed","15000",61,12,"interested","19000",66,28,"unsure","18000",32,9,"underwhelmed","15000",55,13,"undecided","15000",40,9,"decisive","18000",37,9,"unsatisfied","15000",59,31,"encouraged","20000",30,6,"bored","15000",38,38,"encouraged","19000",41,17,"worried","15000",51,7,"undecided","17000",42,9,"partial","17000",11,6,"disinterested","15000",40,18,"intrigued","19000","Happiness","Customer Touchpoint","Happiness","Female",NA,"White","","57","College Graduate (4 year)","","no","lifelines_e3","Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Positive_Change_Partial|Linear_Rise|Linear_Middle|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_High|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Linear_Rise_Sharp_Fall|Positive_Change_Full|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Concave|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Logistic_Fall|Linear_Low|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Convex|Linear_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Negative_Change_Full"
"179","8/26/21 5:51","8/26/21 6:10","IP Address",100,1128,TRUE,"8/26/21 6:10","R_2D79SNgEteTwEC8",NA,NA,NA,NA,42.56010437,-87.87560272,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",87,90,"gradual","19000",0,0,"awful","4000",0,0,"abysmal ","0",45,40,"plain","14000",100,100,"fantastic","21000",83,82,"better","18000",6,0,"downfall","4000",88,87,"happy","19000",10,5,"downhill","3000",34,27,"boost","17500",82,82,"victory","18000",20,4,"rocky","5000",29,3,"messy","7000",52,49,"satisfied","16000",59,60,"saved","16000",20,13,"wavering","11000",28,20,"disappointment","7000",50,50,"rollercoaster","16000",10,5,"unstable","8000",74,75,"improved","18500",3,5,"mistake","5000",85,82,"improved","16000",35,25,"improvement","11000",3,4,"incident","4000",18,15,"ruined","14500",15,1,"lackluster","4000",32,18,"rocky","15000","Happiness","Customer Touchpoint","Satisfaction","Female",NA,"White","","28","Some College","","It was hard to come up with words","lifelines_e3","Linear_Fall|Linear_Rise_Sharp_Fall|Linear_Middle|Linear_Rise|Sinusoidal_Rise_Fall_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Fall_Full|Logistic_Fall|Exponential_Rise_Concave|Linear_Low|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Concave|Positive_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Partial|Logistic_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Exponential_Fall_Convex|Negative_Change_Full|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Full|Negative_Change_Partial|Sinusoidal_Rise_Fall_Rise_Partial"
"180","8/26/21 5:45","8/26/21 6:10","IP Address",100,1474,TRUE,"8/26/21 6:10","R_1oCiGroGetVNV3s",NA,NA,NA,NA,36.20379639,-115.225502,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",90,95,"happy","20000",11,6,"disappointing","14000",2,0,"horrible","9500",50,22,"tedious","15000",100,100,"ecstatic","21000",85,88,"good","18500",13,6,"disheartening","12750",87,91,"great","19500",19,7,"toppling","13850",78,75,"stressful","17750",85,84,"gratifying","18850",15,5,"dismaying","14000",22,3,"dispiriting","14850",73,65,"rollercoaster","18000",76,55,"taxing","18850",15,4,"difficult","13400",46,33,"disappointing","16500",59,32,"turbulent","18750",15,4,"upsetting","13250",85,79,"fulfilling","19000",17,7,"downfall","13000",73,62,"rocky","19250",72,63,"average","17050",21,7,"disastrous","14250",67,56,"fair","17000",11,1,"awful","11000",73,56,"rewarding","19500","Happiness","Customer Touchpoint","Satisfaction","Female",NA,"Asian","","39","College Graduate (4 year)","","No.","lifelines_e3","Linear_Rise|Linear_Fall|Linear_High|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Partial|Exponential_Rise_Convex|Exponential_Rise_Concave|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Exponential_Fall_Convex|Logistic_Rise|Exponential_Fall_Concave|Positive_Change_Partial|Linear_Middle|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Full|Linear_Low|Linear_Rise_Sharp_Fall|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Positive_Change_Full"
"181","8/26/21 5:38","8/26/21 6:11","IP Address",100,2001,TRUE,"8/26/21 6:11","R_3lyo52Jy5gTdsCp",NA,NA,NA,NA,39.43110657,-91.06479645,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",100,100,"estatic","20000",1,0,"disgruntled","6900",0,0,"dissatisfied","4998",85,50,"satisfied","12500",100,100,"cheerful","21000",100,100,"cheerful","12000",5,1,"unsatisfied","5000",90,75,"pleased","19925",5,0,"mad","4999",65,35,"pleased","19500",90,56,"content","18500",20,1,"displeased","8000",20,0,"unsatisfied","5000",50,20,"confused","12000",55,15,"bewildered","10000",40,5,"sketchy","9800",98,1,"unhappy","8100",75,10,"puzzled","13500",20,1,"miserable","9999",75,20,"favorable","15000",30,1,"downhearted","8000",70,15,"contented","15500",20,1,"displeased","7500",25,1,"disappointed","10050",70,30,"stressed","9500",15,0,"despairing","10001",50,20,"pleased","17000","Happiness","Customer Touchpoint","Happiness","Female",NA,"White","","58","High School or Equivalent","","none","lifelines_e3","Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Partial|Negative_Change_Partial|Linear_Rise|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Partial|Logistic_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Logistic_Rise|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Partial|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Fall|Linear_High|Exponential_Fall_Concave|Linear_Low|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Full|Positive_Change_Full|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall"
"182","8/26/21 5:50","8/26/21 6:11","IP Address",100,1245,TRUE,"8/26/21 6:11","R_3fqmGt0FYb0OBup",NA,NA,NA,NA,30.49079895,-84.31580353,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",80,60,"Improving","18000",10,0,"Failed","12000",0,0,"Miserable","10000",60,40,"Stable","17000",100,100,"Perfect","25000",70,50,"Accelerating","18000",20,0,"Failing","12000",80,50,"Satisfactory","18000",20,0,"Failing","12000",70,50,"Salvaged","18000",80,60,"Satisfactory","19000",35,20,"Disappointing","15000",20,0,"Disappointing","15000",70,30,"Fluctuating","18000",75,40,"Rollercoaster","17000",20,0,"Rollercoaster","12000",40,10,"Fluctuating","15000",50,40,"Rollercoaster","18000",50,30,"Turbulent","15000",80,60,"Salvaged","19000",60,20,"Plunging","15000",70,60,"Mixed","18000",50,10,"Tolerable","15000",30,0,"Plunging","12000",70,50,"Okay","18000",20,0,"Failed","14000",80,40,"Salvaged","18000","Satisfaction","Customer Touchpoint","Satisfaction","Male",NA,"Mixed","","62","Professional Degree (MD, JD, etc.)","","No comments.","lifelines_e3","Sinusoidal_Rise_Fall_Rise_Full|Exponential_Rise_Convex|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Full|Exponential_Fall_Concave|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Partial|Linear_High|Logistic_Fall|Sinusoidal_Fall_Rise_Full|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Full|Negative_Change_Full|Exponential_Rise_Concave|Negative_Change_Partial|Logistic_Rise|Linear_Rise|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Partial|Linear_Middle|Linear_Rise_Sharp_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Low"
"183","8/26/21 5:41","8/26/21 6:12","IP Address",100,1873,TRUE,"8/26/21 6:12","R_1n9P6eCFEAYFkGO",NA,NA,NA,NA,39.73010254,-104.9077988,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",100,100,"ascending","20000",0,0,"disappointment","2000",0,0,"worst","0",50,40,"average","18000",100,100,"perfect","20000",100,100,"ascending","20000",0,0,"disaster","2000",95,90,"climbing","20000",5,0,"cratered","5000",85,80,"recovered","18000",90,95,"rejuvenated ","20000",0,0,"mistake","3000",5,0,"disappointment ","3000",80,70,"oscillating","18000",85,80,"rollercoaster","20000",10,2,"disappointing ","10000",5,1,"rollercoaster","3000",80,60,"oscillating ","20000",10,5,"oscillating ","3000",97,90,"surprised","20000",10,1,"cratered","5000",80,70,"rebounding","18000",40,30,"rebounding","14000",5,1,"disillusioned","5000",40,30,"grounding","14000",10,0,"unsatisfied ","0",95,85,"realistic","20000","Happiness","Customer Touchpoint","Satisfaction","Male",NA,"White","","50","Some College","","","lifelines_e3","Sinusoidal_Rise_Fall_Rise_Full|Positive_Change_Partial|Negative_Change_Partial|Logistic_Fall|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Full|Negative_Change_Full|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_High|Sinusoidal_Fall_Rise_Partial|Logistic_Rise|Linear_Low|Positive_Change_Full|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Rise_Sharp_Fall|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Full"
"184","8/26/21 5:53","8/26/21 6:12","IP Address",100,1122,TRUE,"8/26/21 6:12","R_10u9vZG0e7hiGLu",NA,NA,NA,NA,30.14259338,-81.5727005,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",100,100,"Happiness","20000",9,8,"disgusted","0",0,0,"Disgusted","0",18,5,"Satisfactory","10000",100,100,"Thrilled","20000",91,96,"Happy","19000",0,0,"Unsatisfied","1000",100,100,"Content","18000",50,37,"tanked","2500",13,5,"Contentment","12000",23,16,"Happy","16000",39,17,"Apprehensive","10000",24,11,"Dissapointed","5000",10,6,"Disappointing","7000",23,10,"Content","14000",6,5,"Unsatisfied","3000",30,9,"Inconsistent","5000",10,6,"confusion","5000",19,6,"Indecisive","8000",51,2,"Happy","18000",6,0,"Disappointment","0",21,19,"Committed","19000",27,27,"Disappointment","3000",100,92,"Content","15000",50,29,"satisfactory","13000",8,9,"unsatisfactory","3000",72,76,"decisive","15000","Happiness","Customer Touchpoint","Satisfaction","Female",NA,"White","","58","College Graduate (4 year)","","","lifelines_e3","Negative_Change_Full|Exponential_Rise_Concave|Logistic_Fall|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Positive_Change_Partial|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Fall_Concave|Negative_Change_Partial|Linear_Rise_Sharp_Fall|Positive_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Linear_Middle|Linear_Rise"
"185","8/26/21 5:42","8/26/21 6:12","IP Address",100,1812,TRUE,"8/26/21 6:12","R_9B7Y0QgkKDGXU0F",NA,NA,NA,NA,41.44250488,-82.70110321,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,60,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",0,0,82.011,0,0,20,"They were highly stressed early in their customer experience, then highly unstressed later in their customer experience",100,100,"great","20,000",10,1,"bad","2000",0,0,"bad","0",50,40,"even","15,000",100,100,"good","20,000",60,60,"good","20,000",10,1,"bad","2,000",87,86,"good","20,000",40,20,"bad","10,000",40,30,"good","15,000",56,30,"better","10,000",30,10,"even","10,000",40,10,"bad","10,000",48,28,"uneven","10,000",40,30,"uneven","10,000",20,10,"bad","5,000",29,8,"uneven","10,000",40,10,"uneven","10,000",40,20,"uneven","10,000",55,49,"alright","15,000",30,20,"even","15,000",40,20,"even","10,000",51,26,"even","15,000",30,5,"bad","10,000",53,20,"alright","10,000",10,1,"bad","5,000",40,15,"alright","15,000","Customer Touchpoint","Happiness","Customer Touchpoint","Female",NA,"White","","53","High School or Equivalent","","","lifelines_e3","Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Full|Logistic_Fall|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Full|Positive_Change_Full|Linear_Rise|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Exponential_Fall_Convex|Linear_High|Logistic_Rise|Negative_Change_Partial|Exponential_Rise_Concave|Linear_Low|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Linear_Middle|Negative_Change_Full"
"186","8/26/21 5:43","8/26/21 6:12","IP Address",100,1767,TRUE,"8/26/21 6:12","R_2BfYW4HAKLRBJC3",NA,NA,NA,NA,41.55479431,-87.65930176,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in their customer experience, then highly stressed later in their customer experience",NA,NA,NA,NA,NA,NA,"",27,10,"intense","20,000",5,0,"downhill","15,000",0,0,"unsatisfying","0",29,41,"steady","20,000",87,78,"amazing","21,000",47,21,"gradual","21,000",1,0,"unsatisfying","0",60,44,"surprising","20,000",20,10,"annoying","18,000",61,55,"complicated","20,000",5,31,"tiring","20,000",8,5,"frustrating","13,000",8,6,"irritating","18,000",64,59,"worrying","20,000",66,56,"exhausting","20,000",14,8,"hectic","13,000",52,35,"drastic","20,000",58,50,"random","21,000",27,10,"random","19,000",79,60,"interesting","20,000",1,8,"sad","15,000",68,61,"shocking","20,000",7,0,"bland","15,000",7,35,"bad","15,000",32,49,"frustrating","20,000",0,0,"horrible","0",65,66,"shocking","20,000","Customer Touchpoint","Happiness","Satisfaction","Female",NA,"Black","","33","College Graduate (4 year)","","","lifelines_e3","Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Partial|Linear_Rise|Exponential_Rise_Convex|Exponential_Fall_Convex|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Positive_Change_Partial|Exponential_Rise_Concave|Logistic_Rise|Exponential_Fall_Concave|Linear_Middle|Linear_Low|Positive_Change_Full|Linear_High|Sinusoidal_Rise_Fall_Rise_Fall|Negative_Change_Partial|Sinusoidal_Fall_Rise_Full"
