"X","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_response","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","plot_names","hiring_likelihood","word_gen","subject","comp_check_7","comp_check_8","comp_check_9","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","attention_check","attention_check2","comp_check","n_after_exclusions","embeddings","interestingness","sentiment_score","is_word"
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_full",28,"maybe",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00244845727474609,102,-0.081684410572052,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_partial",39,"possibility",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00255256064994922,95,0.459275126457214,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_full",10,"poor",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000245694356738281,89,-0.75335319340229,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_partial",8,"bad",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000775519757695312,89,-0.6385458111763,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_full",30,"variable",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.00142786830050781,69,0.368670105934143,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_partial",50,"inconsistent",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000538096846484376,80,-0.786772906780243,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_full",10,"unimpressive",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.000467042065917969,69,-0.704618960618973,FALSE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",26,"unreliable",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00113798574285156,80,-0.79763925075531,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",35,"inconsistent",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000538096846484376,61,-0.786772906780243,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",23,"unreliable",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00113798574285156,79,-0.79763925075531,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",28,"possibility",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00255256064994922,92,0.459275126457214,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_fall",0,"bad",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000775519757695312,86,-0.6385458111763,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_full",39,"concerning",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.000990804737255859,101,-0.533064007759094,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_partial",20,"poor",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000245694356738281,104,-0.75335319340229,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_full",7,"bad",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000775519757695312,93,-0.6385458111763,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_partial",61,"potential",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00207683794849609,90,0.720000624656677,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall",0,"poor",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000245694356738281,78,-0.75335319340229,TRUE
15,"3/7/22 15:15","3/7/22 15:22","IP Address",100,424,TRUE,"3/7/22 15:22","R_1LojED7eORQkyO2",NA,NA,NA,NA,44.2769928,-88.40110016,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall_exp_rise",50,"inconsistent",6,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",50,"Female",NA,"White","",46,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000538096846484376,95,-0.786772906780243,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise",85,"Impressive ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.000487230222832031,62,0.662636518478394,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_fall",11,"Tanked",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000221595321855469,79,-0.837783962488174,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_low",5,"Unimpressed ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00139666101166797,59,-0.643200099468231,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_middle",11,"Unimpressed",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00139666101166797,37,-0.643200099468231,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_high",95,"Perfect ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.00310400753587695,52,0.767621636390686,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_convex",83,"Shocking ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000930052632183594,90,-0.768006563186646,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_convex",13,"Pessimism ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00101888012933594,83,-0.784479141235352,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_rise_concave",84,"Convinced ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000902752145761719,88,0.60629665851593,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","exp_fall_concave",13,"Disaster ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.00115547888059375,93,-0.789991453289986,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_full",17,"Iffy",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.0000531051364648443,102,-0.76570850610733,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_fr_partial",71,"Surprised ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000230018673558594,95,-0.446761250495911,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_full",30,"Unsure",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.000153331598367187,89,-0.712869167327881,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rf_partial",13,"Decline",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00334821151206836,89,-0.756142899394035,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_full",20,"Wonky",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00173254899292578,69,-0.830667525529861,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfr_partial",29,"Uncertain ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00146401045359961,80,-0.765851438045502,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_full",84,"Unreliable ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00113798574285156,69,-0.79763925075531,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frf_partial",37,"Rocky",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.00332042561205078,80,-0.583935678005219,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_frfr",23,"Rollercoaster ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.000779456844218749,61,-0.70612096786499,FALSE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","sin_rfrf",24,"Unpredictable ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,0.00244230958335937,79,-0.719035804271698,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_rise",70,"Optimistic ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.0000555805672265627,92,0.213789582252502,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","logistic_fall",11,"Disappointed ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000258735613808593,86,-0.763855904340744,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_full",52,"Surprised ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000230018673558594,101,-0.446761250495911,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","positive_change_partial",14,"Disappointed ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.000258735613808593,104,-0.763855904340744,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_full",0,"Affirmed",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.0020745406103125,93,0.541863441467285,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","negative_change_partial",62,"Possibly ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00260956727488281,90,-0.102983176708221,TRUE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall",13,"Underwhelmed ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.0000478576747656248,78,-0.706565022468567,FALSE
17,"3/7/22 15:13","3/7/22 15:22","IP Address",100,522,TRUE,"3/7/22 15:22","R_22QBBdirIwn84DK",NA,NA,NA,NA,32.7796936,-96.80220032,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise_sharp_fall_exp_rise",60,"Interesting ",7,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",40,"Female",NA,"White","",43,"Masters Degree (MS)","","","lifelines_e5",0,1,0,141,-0.00016866516450586,95,0.731200695037842,TRUE
19,"3/7/22 15:13","3/7/22 15:22","IP Address",100,534,TRUE,"3/7/22 15:22","R_2SIuqTIFabDDtIy",NA,NA,NA,NA,43.16119385,-78.69460297,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_rise",90,"positive",8,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",15,"Female",NA,"Mixed","",25,"Vocational/Technical School (2 year)","","","lifelines_e5",0,1,0,141,0.000639627706482422,62,0.365680932998657,TRUE
19,"3/7/22 15:13","3/7/22 15:22","IP Address",100,534,TRUE,"3/7/22 15:22","R_2SIuqTIFabDDtIy",NA,NA,NA,NA,43.16119385,-78.69460297,"anonymous","EN","Yes","Paul","Purple",NA,NA,NA,NA,80,0,"I was highly unstressed by the candidate early in their interview, then highly stressed by the candidate later in their interview. ","linear_fall",10,"disappointing",8,"Perceived Performance","Time","Indicate how likely it was that you would hire the candidate",15,"Female",NA,"Mixed","",25,"Vocational/Technical School (2 year)","","","lifelines_e5",0,1,0,141,-0.000631657450234375,79,-0.802764624357224,TRUE
