"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","att_check_1","att_check_2","att_check_3_1","att_check_3_2","att_check_3_3","att_check_4","comp_check_1","comp_check_2","comp_check_3","timer_First.Click","timer_Last.Click","timer_Page.Submit","timer_Click.Count","comp_check_4","comp_check_5","comp_check_6","lr_meaning_1","lr_preference_1","lr_word_gen_1","lf_meaning_1","lf_preference_1","lf_word_gen_1","ll_meaning_1","ll_preference_1","ll_word_gen_1","lm_meaning_1","lm_preference_1","lm_word_gen_1","lh_meaning_1","lh_preference_1","lh_word_gen_1","ercv_meaning_1","ercv_preference_1","ercv_word_gen_1","efcv_meaning_1","efcv_preference_1","efcv_word_gen_1","ercc_meaning_1","ercc_preference_1","ercc_word_gen_1","efcc_meaning_1","efcc_preference_1","efcc_word_gen_1","sfr_full_meaning_1","sfr_full_preference_1","sfr_full_word_gen_1","sfr_par_meaning_1","sfr_par_preference_1","sfr_par_word_gen_1","srf_full_meaning_1","srf_full_preference_1","srf_full_word_gen_1","srf_par_meaning_1","srf_par_preference_1","srf_par_word_gen_1","srfr_full_meaning_1","srfr_full_preference_1","srfr_full_word_gen_1","srfr_par_meaning_1","srfr_par_preference_1","srfr_par_word_gen_1","sfrf_full_meaning_1","sfrf_full_preference_1","sfrf_full_word_gen_1","sfrf_par_meaning_1","sfrf_par_preference_1","sfrf_par_word_gen_1","sfrfr_meaning_1","sfrfr_preference_1","sfrfr_word_gen_1","srfrf_meaning_1","srfrf_preference_1","srfrf_word_gen_1","log_rise_meaning_1","log_rise_preference_1","log_rise_word_gen_1","log_fall_meaning_1","log_fall_preference_1","log_fall_word_gen_1","pc_full_meaning_1","pc_full_preference_1","pc_full_word_gen_1","pc_par_meaning_1","pc_par_preference_1","pc_par_word_gen_1","nc_full_meaning_1","nc_full_preference_1","nc_full_word_gen_1","nc_par_meaning_1","nc_par_preference_1","nc_par_word_gen_1","lrsf_meaning_1","lrsf_preference_1","lrsf_word_gen_1","lrsfer_meaning_1","lrsfer_preference_1","lrsfer_word_gen_1","comp_check_7","comp_check_8","comp_check_9","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","FL_34_DO"
"112","8/17/20 7:20","8/17/20 7:25","IP Address",10,263,FALSE,"8/24/20 7:25","R_1JK2H31TzQt8L3m",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,80,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"113","8/17/20 7:25","8/17/20 7:27","IP Address",9,99,FALSE,"8/24/20 7:27","R_3qkXaRvKZqeiT5f",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,80,"They were highly stressed both early in life and later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"114","8/17/20 7:27","8/17/20 7:28","IP Address",10,99,FALSE,"8/24/20 7:29","R_b72uCehaw9ajOA9",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,80,"They were highly unstressed both early in life and later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"115","8/17/20 7:22","8/17/20 7:29","IP Address",4,449,FALSE,"8/24/20 7:29","R_3jU5Rgt8TDzj1LD",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"116","8/17/20 7:22","8/17/20 7:29","IP Address",18,470,FALSE,"8/24/20 7:30","R_1Q6fL9Lt9PfJwPX",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",59,32,"rollercoaster",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Exponential_Fall_Convex|Linear_Rise_Sharp_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_Middle|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Full|Positive_Change_Partial|Positive_Change_Full|Sinusoidal_Rise_Fall_Rise_Fall|Linear_High|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Linear_Rise|Linear_Low|Negative_Change_Full|Logistic_Fall|Sinusoidal_Rise_Fall_Rise_Full|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full|Linear_Fall|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Convex"
"117","8/17/20 7:34","8/17/20 7:35","IP Address",18,76,FALSE,"8/24/20 7:35","R_1mn3oxyPBx1AIXN",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Full|Sinusoidal_Rise_Fall_Full|Linear_Middle|Logistic_Fall|Logistic_Rise|Sinusoidal_Fall_Rise_Full|Linear_Fall|Linear_High|Sinusoidal_Fall_Rise_Fall_Rise|Positive_Change_Partial|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Linear_Low|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Rise_Fall_Partial|Exponential_Fall_Concave|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Concave|Linear_Rise_Sharp_Fall|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Full|Exponential_Fall_Convex|Negative_Change_Partial"
"118","8/17/20 7:34","8/17/20 7:37","IP Address",18,145,FALSE,"8/24/20 7:37","R_1DTiOIuutBLlXAL",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Positive_Change_Partial|Linear_Fall|Linear_Rise|Exponential_Rise_Convex|Linear_Low|Sinusoidal_Rise_Fall_Rise_Fall|Exponential_Fall_Concave|Negative_Change_Full|Exponential_Fall_Convex|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Full|Sinusoidal_Fall_Rise_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Logistic_Rise|Negative_Change_Partial|Linear_Rise_Sharp_Fall|Linear_Middle|Exponential_Rise_Concave|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Full|Sinusoidal_Fall_Rise_Fall_Rise|Positive_Change_Full"
"119","8/17/20 7:26","8/17/20 7:42","IP Address",9,963,FALSE,"8/24/20 7:42","R_1cRGwylNYcbbKoK",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,0,40,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"120","8/17/20 7:49","8/17/20 7:50","IP Address",10,43,FALSE,"8/24/20 7:50","R_86rbVvSfaW8CaOt",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,40,40,"They were highly stressed both early in life and later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"121","8/17/20 7:39","8/17/20 7:51","IP Address",1,684,FALSE,"8/24/20 7:51","R_2z6zlGyMN2lYxa9",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"122","8/17/20 7:51","8/17/20 7:52","IP Address",4,12,FALSE,"8/24/20 7:52","R_2PcxSDeUtvGa3ES",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"123","8/17/20 7:51","8/17/20 7:51","Spam",1,11,FALSE,"8/24/20 7:52","R_3r0OnumCV7D22r6",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"124","8/17/20 7:51","8/17/20 7:52","IP Address",2,46,FALSE,"8/24/20 7:52","R_1QLCuKVYFloWdMA",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","John","Green",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"125","8/17/20 7:52","8/17/20 7:53","IP Address",2,16,FALSE,"8/24/20 7:53","R_sEThVR7S152ygPD",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Neither John nor Paul","Green",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"126","8/17/20 7:53","8/17/20 7:53","IP Address",2,35,FALSE,"8/24/20 7:53","R_2aJjmacBzM9GnhI",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","John","Purple",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"127","8/17/20 7:53","8/17/20 7:54","IP Address",15,55,FALSE,"8/24/20 7:54","R_1OIg3S9ROrnfpeh",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"128","8/17/20 7:53","8/17/20 7:54","IP Address",9,58,FALSE,"8/24/20 7:54","R_3031SPl3N56plZa",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,60,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"129","8/17/20 7:54","8/17/20 7:56","IP Address",9,87,FALSE,"8/24/20 7:56","R_bQNfgrGuqCfv3I5",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,60,"They were highly stressed early in life, then highly unstressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
"130","8/17/20 7:35","8/17/20 8:00","IP Address",27,1491,FALSE,"8/24/20 8:00","R_1qWAr1q6RlvvYjC",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly stressed early in life, then highly unstressed later in life",0,0,82.106,0,0,80,"They were highly stressed early in life, then highly unstressed later in life",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",90,80,"Be happy",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",65,83,"Enjoying ",92,77,"Happy life",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Rise_Fall_Partial|Positive_Change_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Exponential_Rise_Concave|Linear_High|Exponential_Fall_Concave|Logistic_Rise|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Fall_Rise_Full|Negative_Change_Partial|Exponential_Fall_Convex|Logistic_Fall|Negative_Change_Full|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Rise_Fall_Full|Linear_Fall|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Middle|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Partial|Linear_Low|Linear_Rise|Linear_Rise_Sharp_Fall"
"131","8/17/20 7:58","8/17/20 8:01","IP Address",18,151,FALSE,"8/24/20 8:01","R_dh5ObrMbejD0T6h",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Fall_Rise_Fall_Full|Exponential_Fall_Concave|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Linear_Rise_Sharp_Fall|Negative_Change_Partial|Negative_Change_Full|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Full|Linear_Middle|Sinusoidal_Fall_Rise_Full|Exponential_Fall_Convex|Positive_Change_Partial|Positive_Change_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Full|Linear_Fall|Linear_Rise|Logistic_Fall|Sinusoidal_Rise_Fall_Partial|Linear_Rise_Sharp_Fall_Exponential_Rise"
"132","8/17/20 8:04","8/17/20 8:06","IP Address",18,148,FALSE,"8/24/20 8:07","R_RqqUYylalTBsx0t",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Partial|Linear_Fall|Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Full|Exponential_Rise_Convex|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Fall|Linear_Low|Positive_Change_Partial|Sinusoidal_Rise_Fall_Full|Negative_Change_Full|Linear_Rise|Negative_Change_Partial|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Full|Linear_Rise_Sharp_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Linear_High|Logistic_Fall|Sinusoidal_Rise_Fall_Rise_Full|Exponential_Fall_Concave|Linear_Middle|Exponential_Fall_Convex|Positive_Change_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Rise_Partial"
"133","8/17/20 7:59","8/17/20 8:15","IP Address",49,952,FALSE,"8/24/20 8:15","R_1eOAaEH5ut8siDP",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",42,30,"depression",0,0,"torture",NA,NA,"",NA,NA,"",71,61,"bettering",NA,NA,"",92,86,"great",NA,NA,"",NA,NA,"",81,71,"raising",71,71,"midpeak",NA,NA,"",NA,NA,"",NA,NA,"",74,58,"varying",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",59,58,"okay",NA,NA,"",73,53,"decent",38,14,"sad",51,42,"realistic","","","","","","","",NA,"",NA,"","Linear_Rise_Sharp_Fall_Exponential_Rise|Sinusoidal_Fall_Rise_Fall_Full|Linear_Low|Sinusoidal_Fall_Rise_Partial|Exponential_Rise_Concave|Linear_Fall|Exponential_Rise_Convex|Linear_Rise_Sharp_Fall|Negative_Change_Partial|Sinusoidal_Rise_Fall_Full|Positive_Change_Partial|Sinusoidal_Fall_Rise_Full|Logistic_Rise|Sinusoidal_Rise_Fall_Partial|Logistic_Fall|Sinusoidal_Fall_Rise_Fall_Rise|Sinusoidal_Fall_Rise_Fall_Partial|Sinusoidal_Rise_Fall_Rise_Full|Linear_Rise|Linear_High|Sinusoidal_Rise_Fall_Rise_Partial|Exponential_Fall_Convex|Linear_Middle|Positive_Change_Full|Negative_Change_Full|Exponential_Fall_Concave|Sinusoidal_Rise_Fall_Rise_Fall"
"134","8/17/20 8:18","8/17/20 8:36","IP Address",18,1078,FALSE,"8/24/20 8:36","R_2dhVqdc13WtC8Dm",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,80,0,"They were highly unstressed early in life, then highly stressed later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"","Logistic_Rise|Linear_Rise|Logistic_Fall|Exponential_Rise_Convex|Sinusoidal_Rise_Fall_Rise_Partial|Negative_Change_Partial|Positive_Change_Partial|Negative_Change_Full|Sinusoidal_Rise_Fall_Rise_Full|Sinusoidal_Fall_Rise_Fall_Rise|Linear_Middle|Linear_Rise_Sharp_Fall|Exponential_Fall_Convex|Sinusoidal_Fall_Rise_Full|Positive_Change_Full|Linear_Fall|Sinusoidal_Fall_Rise_Fall_Partial|Linear_High|Sinusoidal_Rise_Fall_Rise_Fall|Sinusoidal_Fall_Rise_Partial|Sinusoidal_Rise_Fall_Full|Exponential_Rise_Concave|Sinusoidal_Fall_Rise_Fall_Full|Sinusoidal_Rise_Fall_Partial|Linear_Low|Exponential_Fall_Concave|Linear_Rise_Sharp_Fall_Exponential_Rise"
"135","8/17/20 8:40","8/17/20 8:42","IP Address",9,95,FALSE,"8/24/20 8:42","R_3stqRj9PDbU7KqZ",NA,NA,NA,NA,NA,NA,"anonymous","EN","I consent","Paul","Purple",NA,NA,NA,NA,40,20,"They were highly unstressed both early in life and later in life",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"","","","","","","","",NA,"",NA,"",""
